amp	num_sortie	nb_moyen	period_echant	annee	mois	jour	saison	type_J	heure	meteoAM	nebulositeAM	dir_ventAM	force_ventAM	merAM	lune	zone	statut_PAMPA	groupe	type_bateau	taille_bateau	immat	nb_pers	nbre_ligne	mouillage	nature_fond	latitude	longitude	act1	categ_act	act2	categ_act_1	quest_info	sens1	sens2
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	25	Z3	F	V	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	PI	NA	NA	2	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	V	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	26	Z3	F	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	PI	NA	NA	5	5	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	PI	NA	NA	6	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	27	Z3	F	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	28	Z3	F	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	28	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	28	Z3	F	V	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	Z	NA	inconnu	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	15	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	25	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	Z	NA	inconnu	4	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	8	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	29	Z3	G	M	NA	inconnu	10	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	33	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	33	Z3	G	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	6	6	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	M	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	34	Z3	G	JS	NA	inconnu	-999	-999	NA	NA	0	0	JS	vitesse	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	7	Z3	C	PI	NA	NA	2	2	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	7	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	7	Z3	C	PI	NA	NA	4	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	PI	NA	NA	9	9	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	PI	NA	NA	5	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	8	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	9	Z3	C	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	9	Z3	C	M	NA	inconnu	8	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	10	Z3	C	PI	NA	NA	10	10	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	10	Z3	C	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	10	Z3	C	JS	NA	inconnu	-999	-999	NA	NA	0	0	JS	vitesse	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	11	Z3	H	M	NA	inconnu	22	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	PI	NA	NA	3	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	PI	NA	NA	11	11	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	V	NA	inconnu	-999	-999	RO	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	V	NA	inconnu	-999	-999	RO	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	V	NA	inconnu	-999	-999	RO	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	12	Z3	C	Z	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	PI	NA	NA	6	6	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	21_8	I1	E	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	PI	NA	NA	5	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	PI	NA	NA	16	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	13	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	14	Z3	D	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	14	Z3	D	PI	NA	NA	1	1	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	14	Z3	D	PI	NA	NA	7	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	PI	NA	NA	1	1	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	Z	NA	inconnu	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	PI	NA	NA	4	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	15	Z3	D	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	16	Z3	D	PI	NA	NA	1	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	16	Z3	D	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	16	Z3	D	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	16	Z3	D	PI	NA	NA	4	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	16	Z3	D	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	17	Z3	H	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	18	Z3	D	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	18	Z3	D	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	18	Z3	D	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	18	Z3	D	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	19	Z3	D	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	19	Z3	D	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	19	Z3	D	M	NA	inconnu	2	-999	RO	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	20	Z3	H	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	21	I1	E	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_4	2	2008	2008	4	26	NA	JW	NA	soleil	0	N	0	1	LD	6_1	I1	B	PI	NA	NA	8	16	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Laurons	Carry->Corbieres
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	PI	NA	NA	11	11	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	PI	NA	NA	4	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	PI	NA	NA	23	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_1	I1	B	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	PI	NA	NA	8	8	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	V	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_2	I1	B	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_3	I1	B	PI	NA	NA	3	-999	NA	NA	0	0	PP	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_3	I1	B	PI	NA	NA	10	10	NA	NA	0	0	PB	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_3	I1	B	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_3	I1	B	PI	NA	NA	10	-999	NA	NA	0	0	CH	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_3	I1	B	PI	NA	NA	2	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_4	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Corbieres->Carry	Carry->Laurons
CB	CB2008_5	2	2008	2008	4	27	NA	JW	NA	soleil	0	NA	0	1	LD	6_5	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Corbieres->Carry	Carry->Laurons
